day,current_u,current_v,lat,lon
6,0.27511772385918803,0.09336173143085992,-59.958336,71.29167
7,0.12600107781697353,0.2513122153409582,-59.958336,71.29167
0,-0.03314583440061956,0.05577375036359572,-59.958336,73.95834
1,0.042633996450473804,0.11740222684768409,-59.958336,73.95834
2,0.012728363658250329,0.1887286999729768,-59.958336,73.95834
3,0.10084008824936143,0.22382068413979192,-59.958336,73.95834
4,0.0672701086307455,0.04888118688892807,-59.958336,73.95834
5,0.09486426631304445,0.14823180175326967,-59.958336,73.95834
6,-0.012443200230744113,0.1456212062435167,-59.958336,73.95834
7,-0.06117011093896665,0.2150015540409006,-59.958336,73.95834
0,-0.057207585274963224,0.0029199052395955556,-59.958336,76.70836
1,0.03201016391236776,-0.020632700707545852,-59.958336,76.70836
2,0.0020643475399717524,0.11783125139220048,-59.958336,76.70836
3,0.05607618100585271,0.1172219213736067,-59.958336,76.70836
4,0.026961505686183385,-0.05860448296154761,-59.958336,76.70836
5,0.08558977817007411,0.0493319762749193,-59.958336,76.70836
6,0.0010602720298661652,-0.030290078489064454,-59.958336,76.70836
7,-0.064006347770415,0.16445250713175422,-59.958336,76.70836
0,-0.027812395861669104,0.059174003992348595,-59.958336,79.29167
1,0.04711759204360854,0.029014614451988992,-59.958336,79.29167
2,0.07843914905087447,0.21464905857295177,-59.958336,79.29167
3,0.10892456619505862,0.14708791572404642,-59.958336,79.29167
4,0.0501072006965801,0.028819953700594664,-59.958336,79.29167
5,0.12357832590709748,0.05924157146781237,-59.958336,79.29167
6,0.057395877152825035,0.020989447477616285,-59.958336,79.29167
7,-0.010039286631968224,0.1476037603958264,-59.958336,79.29167
0,-0.01142889431138387,0.03455552575794537,-59.958336,81.95836
1,0.08262823954753702,-0.020554185530044598,-59.958336,81.95836
2,0.11243006843807112,0.18321138462209874,-59.958336,81.95836
3,0.1122483345223363,0.1083082308598171,-59.958336,81.95836
4,0.05806785676253235,0.02333256718198426,-59.958336,81.95836
5,0.1344703051447524,0.012126684827946722,-59.958336,81.95836
6,0.07461103658480236,-0.014805587968297671,-59.958336,81.95836
7,0.022873485702745538,0.055536384423891916,-59.958336,81.95836
0,-0.025221694429974833,0.10042628838083524,-59.958336,84.70836
1,0.08641220956561145,0.08572622541569735,-59.958336,84.70836
2,0.07041417452773621,0.2594184144937624,-59.958336,84.70836
3,0.09911530429172162,0.19494460619327625,-59.958336,84.70836
4,0.04890085781202544,0.1371011120242571,-59.958336,84.70836
5,0.14651432334806025,0.08052843863308738,-59.958336,84.70836
6,0.07130270120421492,0.06780875816580144,-59.958336,84.70836
7,0.03475897293834212,0.10556730197493018,-59.958336,84.70836
0,-0.006065982065561362,-0.1460616856884446,-59.958336,87.29167
1,0.11149693268568552,-0.26419711885666,-59.958336,87.29167
2,0.23785908250569254,-0.010570935913025707,-59.958336,87.29167
3,0.19618170037288196,-0.0462663804135082,-59.958336,87.29167
4,0.11984106864635619,-0.03813022054501967,-59.958336,87.29167
5,0.2064495674040924,-0.21220294058701128,-59.958336,87.29167
6,0.12551773662402033,-0.15957115801404562,-59.958336,87.29167
7,0.07119116566234437,0.010137820771457546,-59.958336,87.29167
0,-0.34453833380268106,-0.21505495377351994,-59.958336,89.95836
1,-0.22544891712464663,-0.4643484085824336,-59.958336,89.95836
2,-0.1110492155001293,-0.24411802269582117,-59.958336,89.95836
3,-0.22332092522623292,-0.22016462314905216,-59.958336,89.95836
4,-0.18926819318825364,-0.06226568785005684,-59.958336,89.95836
5,-0.07285778607838171,-0.22847525527993354,-59.958336,89.95836
6,-0.03076276756626041,-0.12974022785809255,-59.958336,89.95836
