day,wind_u,wind_v,lat,lon
4,2.827821634229155,-0.12344670228451171,-62.147728,82.03125
5,0.2970077024007465,-7.70867276507333,-62.147728,82.03125
6,-0.06838951806692044,-3.0210914091841894,-62.147728,82.03125
7,0.10329100279375251,6.783523622588905,-62.147728,82.03125
0,3.2739162119643797,1.700747312379091,-62.147728,84.609375
1,2.4742685691200066,-4.777194222363245,-62.147728,84.609375
2,9.908707852876868,3.1114356794585425,-62.147728,84.609375
3,7.252033493749498,0.6417481166009017,-62.147728,84.609375
4,4.745396396392898,1.0083174258498708,-62.147728,84.609375
5,-2.498839362752651,-8.635078254341137,-62.147728,84.609375
6,1.9327056103027365,-1.844009493796161,-62.147728,84.609375
7,-2.7586486841373303,4.260703035237615,-62.147728,84.609375
0,4.360127328965995,1.8690782499423217,-62.147728,87.30469
1,1.97693815856928,-5.2728628837974325,-62.147728,87.30469
2,10.18183015167763,2.9384090657355126,-62.147728,87.30469
3,6.939060586760632,0.8604341272576241,-62.147728,87.30469
4,6.15283169533587,1.7672119764297982,-62.147728,87.30469
5,-3.6691852008882777,-8.508562287974032,-62.147728,87.30469
6,1.9043836638784974,-3.544825496069915,-62.147728,87.30469
7,-5.119843332259751,-0.021168383918697537,-62.147728,87.30469
0,6.01394283492187,1.3525914965956731,-62.147728,90.0
1,0.709500417781142,-5.375524814547539,-62.147728,90.0
2,11.256629823012254,3.802786641831902,-62.147728,90.0
3,5.882789995558549,1.7660297831427407,-62.147728,90.0
4,6.622322508860749,2.545494571497923,-62.147728,90.0
5,-4.233543663448219,-8.131544836865926,-62.147728,90.0
6,1.386861891400011,-4.929126554230697,-62.147728,90.0
7,-2.0611217819038408,-2.185078454994636,-62.147728,90.0
0,3.0821284907181674,-8.210567298882728,-60.03904,65.97656
1,12.290903827204273,2.718223210297008,-60.03904,65.97656
2,12.728569421339374,6.5201198040440795,-60.03904,65.97656
3,15.8812727350633,4.912183810287771,-60.03904,65.97656
4,8.957565311820028,-8.496345108013957,-60.03904,65.97656
5,8.977458540291478,5.091187738897542,-60.03904,65.97656
6,14.81378402874257,10.697169960612515,-60.03904,65.97656
7,6.473987732348394,12.958168081522574,-60.03904,65.97656
0,2.0313881571211847,-7.754681152179331,-60.03904,68.671875
1,12.350767785933302,2.6789699364616166,-60.03904,68.671875
2,12.156621304873754,6.224053393007876,-60.03904,68.671875
3,16.69655584297502,5.093598870620702,-60.03904,68.671875
4,8.801893170907986,-7.840543059600965,-60.03904,68.671875
5,10.063699242786528,2.087943349089024,-60.03904,68.671875
6,11.370716057504694,9.555874203229072,-60.03904,68.671875
7,5.985990773263926,11.227957721458479,-60.03904,68.671875
0,1.4060728217185356,-5.570186792818887,-60.03904,71.36719
1,11.151880003654425,1.2323903780410623,-60.03904,71.36719
2,10.780539186203548,5.9408767735456145,-60.03904,71.36719
3,15.154232519048355,5.094216847040173,-60.03904,71.36719
4,8.211754093076268,-6.042286499318634,-60.03904,71.36719
5,9.57100292882541,-0.6444233243011473,-60.03904,71.36719
6,6.8666291589676325,6.56801790743161,-60.03904,71.36719
7,4.995333629573238,8.084763196052828,-60.03904,71.36719
0,0.7156836913505664,-2.1716165380240047,-60.03904,73.94531
1,8.041151855834366,-1.450855357015891,-60.03904,73.94531
2,7.585397612321391,3.1754209409279786,-60.03904,73.94531
3,11.145430909439,3.266699718691358,-60.03904,73.94531
4,4.470945782083006,-4.6269550812517,-60.03904,73.94531
5,7.219095920267322,-2.0828121457120963,-60.03904,73.94531
6,5.358981875159973,2.8652288151149166,-60.03904,73.94531
7,4.510289472965581,5.937084657781526,-60.03904,73.94531
0,1.8389330397754584,-0.24769324182101218,-60.03904,76.640625
1,6.853814736907939,-3.5594402655218764,-60.03904,76.640625
2,9.755947603781172,2.8143114614918114,-60.03904,76.640625
3,9.826908633161363,1.3299444636017477,-60.03904,76.640625
4,4.865744007704248,-3.496116642972581,-60.03904,76.640625
5,6.336784747905134,-4.253264010529652,-60.03904,76.640625
6,7.271782264994511,1.1325071005833713,-60.03904,76.640625
7,6.488815972397554,6.948889889314358,-60.03904,76.640625
0,1.6087226354393767,0.47010945356531736,-60.03904,79.33594
1,5.684810858166759,-4.603188231578645,-60.03904,79.33594
2,11.277381413766662,3.0826825005764444,-60.03904,79.33594
3,8.62019570201352,0.17875698866476916,-60.03904,79.33594
4,5.111279047825717,-2.211884542790809,-60.03904,79.33594
5,6.965218142620831,-5.130341589080352,-60.03904,79.33594
6,4.467863840057246,-1.553398739806384,-60.03904,79.33594
7,6.572135911220346,6.76083795927921,-60.03904,79.33594
0,1.73695211303278,0.9717675439108646,-60.03904,82.03125
1,4.894571463993037,-5.293974736463019,-60.03904,82.03125
2,11.82413188660479,2.9143242438248276,-60.03904,82.03125
3,8.17423604526447,-0.012202488758457622,-60.03904,82.03125
4,5.393706139279453,-1.2542425764537783,-60.03904,82.03125
5,5.541462389028805,-7.050332671867896,-60.03904,82.03125
6,3.2912401280886194,-2.8787913210696914,-60.03904,82.03125
7,6.591105960204552,3.421858305286918,-60.03904,82.03125
0,2.472158833717113,1.227693328227986,-60.03904,84.609375
1,5.093315917374635,-5.143220432460823,-60.03904,84.609375
2,12.27773162242705,2.7606568243037564,-60.03904,84.609375
3,8.596680179339856,0.5705724625976284,-60.03904,84.609375
4,6.579627100832504,0.4412440156362291,-60.03904,84.609375
5,4.195066846700353,-8.770570157998998,-60.03904,84.609375
6,4.455381579825595,-5.75143988296445,-60.03904,84.609375
7,8.592316885568897,0.1125828071016547,-60.03904,84.609375
0,4.042774604496939,2.196272234827029,-60.03904,87.30469
1,7.19597592426273,-6.234366886575136,-60.03904,87.30469
2,15.681263468071515,5.33477767715344,-60.03904,87.30469
3,12.221363264736832,3.373034787306062,-60.03904,87.30469
4,10.381188167892025,3.146754617626565,-60.03904,87.30469
5,4.446628984825984,-11.858974756396305,-60.03904,87.30469
6,8.263986621110307,-6.586794551996802,-60.03904,87.30469
7,9.63913726268622,-6.873521642793592,-60.03904,87.30469
0,4.818772201300833,2.6232029876698557,-60.03904,90.0
1,5.538104346561638,-6.098341623174348,-60.03904,90.0
2,15.50125491478906,5.2564610338650155,-60.03904,90.0
3,12.094577877650147,4.740589141756016,-60.03904,90.0
4,11.278534200970876,4.513923302022865,-60.03904,90.0
5,2.621046112625691,-11.379511394879836,-60.03904,90.0
6,8.981289892905286,-7.731728706626053,-60.03904,90.0
7,6.664276444575251,-5.593040561090281,-60.03904,90.0
